yr,height,weight,bmi,gender
10,144.02,40.86,19.7,1
10,142.2,39.55,19.56,1
10,140.75,40.0,20.19,1
10,140.56,38.76,19.62,1
10,143.23,41.0,19.99,1
10,141.18,39.1,19.62,1
10,141.16,38.17,19.16,1
10,143.15,39.0,19.03,1
10,142.49,39.8,19.6,1
10,143.78,39.69,19.2,1
10,141.48,34.77,17.37,1
10,141.93,38.81,19.27,1
10,142.92,41.39,20.26,1
10,144.51,41.74,19.99,1
10,142.43,39.5,19.47,1
10,140.34,37.47,19.03,1
10,143.19,39.36,19.2,1
10,143.93,39.36,19.0,1
11,149.94,43.03,19.14,1
11,147.3,39.62,18.26,1
11,148.07,40.55,18.5,1
11,147.67,40.81,18.71,1
11,150.26,43.22,19.14,1
11,149.69,42.28,18.87,1
11,147.89,40.81,18.66,1
11,150.93,43.37,19.04,1
11,148.55,43.05,19.51,1
11,148.6,41.44,18.77,1
11,149.17,42.42,19.06,1
11,148.29,41.31,18.78,1
11,148.68,41.17,18.62,1
11,150.11,42.9,19.04,1
11,150.13,42.33,18.78,1
11,149.04,42.62,19.19,1
11,149.84,42.46,18.91,1
11,147.5,41.51,19.08,1
11,149.82,42.64,19.0,1
11,149.52,42.94,19.21,1
11,149.86,42.92,19.11,1
11,148.76,42.81,19.34,1
11,149.37,43.04,19.29,1
11,149.26,41.67,18.71,1
11,150.05,43.0,19.1,1
11,150.29,42.35,18.75,1
11,147.86,41.44,18.96,1
11,148.56,41.44,18.78,1
11,148.22,40.58,18.47,1
11,149.74,41.9,18.69,1
11,147.92,39.8,18.19,1
11,147.85,40.55,18.55,1
11,150.19,42.8,18.97,1
11,150.55,44.5,19.63,1
11,147.47,39.32,18.08,1
11,150.74,43.08,18.96,1
11,148.05,41.24,18.81,1
11,149.36,42.26,18.94,1
11,149.39,42.13,18.88,1
11,149.19,41.81,18.78,1
11,149.13,43.21,19.43,1
11,149.73,42.68,19.04,1
11,149.09,40.94,18.42,1
11,149.18,40.73,18.3,1
11,148.11,41.5,18.92,1
11,147.56,40.66,18.67,1
11,150.02,42.32,18.8,1
11,149.19,40.33,18.12,1
11,151.07,42.47,18.61,1
11,148.62,40.61,18.39,1
11,148.97,41.72,18.8,1
11,148.67,40.98,18.54,1
11,148.16,40.86,18.61,1
11,148.98,42.0,18.93,1
11,149.35,41.87,18.77,1
11,151.24,42.75,18.69,1
11,148.27,41.86,19.04,1
11,147.82,40.05,18.33,1
11,148.5,43.22,19.6,1
11,149.17,42.53,19.11,1
11,150.18,41.32,18.32,1
11,150.29,42.57,18.85,1
11,148.06,41.39,18.88,1
11,146.27,38.78,18.12,1
11,148.93,42.17,19.01,1
11,147.65,41.61,19.09,1
11,147.49,41.29,18.98,1
11,149.12,40.89,18.39,1
11,149.62,40.45,18.07,1
11,149.02,41.8,18.82,1
11,146.84,39.44,18.29,1
11,147.14,40.95,18.92,1
11,148.92,41.15,18.56,1
11,148.63,41.54,18.8,1
11,151.43,42.7,18.62,1
11,147.6,41.7,19.14,1
11,148.99,40.58,18.28,1
11,147.26,40.17,18.52,1
11,147.74,40.67,18.63,1
11,149.6,41.92,18.73,1
11,147.01,43.43,20.1,1
11,147.43,41.36,19.03,1
11,148.43,41.92,19.03,1
11,147.61,41.87,19.22,1
11,149.95,42.8,19.04,1
11,149.88,43.32,19.29,1
11,148.84,42.77,19.31,1
11,147.39,40.7,18.74,1
11,148.42,42.19,19.15,1
11,147.13,40.41,18.67,1
11,149.07,41.77,18.8,1
11,148.18,40.94,18.65,1
11,148.65,41.99,19.0,1
11,149.13,41.55,18.68,1
11,148.56,41.05,18.6,1
11,148.47,41.41,18.78,1
11,149.31,43.63,19.57,1
11,148.52,42.82,19.41,1
11,147.81,40.43,18.51,1
11,147.12,40.64,18.77,1
11,148.44,40.84,18.53,1
11,149.74,43.83,19.55,1
11,148.2,40.63,18.5,1
11,147.89,42.54,19.45,1
11,149.92,43.72,19.45,1
11,148.78,42.81,19.34,1
11,147.6,42.0,19.28,1
11,149.65,40.9,18.26,1
11,150.01,42.53,18.9,1
11,150.68,42.94,18.91,1
11,149.91,41.61,18.51,1
11,149.45,41.48,18.57,1
11,148.3,40.11,18.24,1
11,148.49,41.73,18.92,1
11,147.29,41.19,18.99,1
11,148.9,41.48,18.71,1
11,148.8,42.69,19.28,1
11,148.61,40.78,18.46,1
11,148.74,42.08,19.02,1
11,149.74,40.22,17.94,1
11,150.12,43.9,19.48,1
12,158.37,47.76,19.04,1
12,156.14,52.54,21.55,1
12,157.12,50.15,20.31,1
12,156.64,44.03,17.94,1
12,157.6,50.88,20.48,1
12,156.22,47.9,19.63,1
12,155.59,50.54,20.88,1
12,155.78,49.54,20.42,1
12,156.65,51.57,21.02,1
12,155.73,54.95,22.66,1
12,157.64,51.35,20.66,1
12,156.27,51.17,20.95,1
12,157.37,49.12,19.83,1
12,158.55,52.98,21.08,1
12,159.54,51.86,20.37,1
12,157.67,48.39,19.47,1
12,156.87,52.87,21.49,1
12,158.74,49.81,19.77,1
12,157.18,47.94,19.4,1
12,157.41,47.55,19.19,1
12,157.07,52.19,21.16,1
12,156.19,45.7,18.73,1
12,158.19,51.56,20.6,1
12,157.44,49.02,19.78,1
12,158.26,50.02,19.97,1
12,156.12,46.21,18.96,1
12,158.56,54.75,21.78,1
12,158.32,47.57,18.98,1
12,157.06,52.79,21.4,1
12,159.15,52.09,20.56,1
12,157.31,50.05,20.22,1
12,158.52,50.62,20.14,1
12,157.46,50.33,20.3,1
12,157.65,48.83,19.65,1
12,157.18,47.37,19.17,1
12,155.67,49.11,20.27,1
12,159.03,54.13,21.4,1
12,156.82,50.63,20.59,1
12,158.04,48.54,19.43,1
12,157.82,52.95,21.26,1
12,156.37,49.77,20.36,1
12,156.06,45.72,18.77,1
12,158.59,51.23,20.37,1
12,156.47,50.36,20.57,1
12,157.48,49.84,20.1,1
12,157.54,49.25,19.84,1
12,157.36,49.99,20.19,1
12,158.54,49.36,19.64,1
12,155.67,51.23,21.14,1
12,158.82,54.28,21.52,1
12,157.51,50.19,20.23,1
12,156.39,46.69,19.09,1
12,157.5,52.17,21.03,1
12,157.46,52.25,21.07,1
12,157.79,50.9,20.44,1
12,156.79,47.19,19.19,1
12,157.34,48.88,19.75,1
12,158.43,49.67,19.79,1
12,155.12,47.52,19.75,1
12,157.27,51.47,20.81,1
12,157.09,47.14,19.1,1
12,155.99,48.04,19.74,1
12,158.13,49.57,19.82,1
12,156.75,47.55,19.35,1
12,157.11,50.43,20.43,1
12,158.45,52.95,21.09,1
12,157.28,47.83,19.34,1
12,157.33,50.37,20.35,1
12,158.87,54.24,21.49,1
12,158.45,52.25,20.81,1
12,154.23,49.32,20.73,1
12,155.66,46.95,19.38,1
12,156.65,50.97,20.77,1
12,158.39,51.21,20.41,1
12,154.92,49.57,20.65,1
12,156.96,49.55,20.11,1
12,159.08,54.84,21.67,1
12,157.98,54.3,21.75,1
12,155.35,45.12,18.69,1
12,157.35,48.85,19.73,1
12,159.49,48.42,19.04,1
12,157.47,50.77,20.47,1
12,157.62,48.7,19.6,1
12,157.77,47.7,19.16,1
12,155.67,46.45,19.17,1
12,157.97,51.22,20.53,1
12,155.88,51.81,21.32,1
12,157.12,49.44,20.03,1
12,157.4,48.83,19.71,1
12,158.0,50.93,20.4,1
12,156.76,51.63,21.01,1
12,157.73,47.78,19.21,1
12,159.25,56.41,22.24,1
12,160.67,50.94,19.73,1
12,155.64,49.86,20.58,1
12,158.5,52.15,20.76,1
12,158.52,51.9,20.65,1
12,156.08,52.05,21.36,1
12,157.25,49.7,20.1,1
13,164.62,57.35,21.16,1
13,163.35,54.8,20.54,1
13,163.4,54.0,20.22,1
13,161.73,54.32,20.77,1
13,163.11,55.39,20.82,1
13,164.38,54.74,20.26,1
13,163.42,53.19,19.92,1
13,162.8,51.45,19.41,1
13,164.12,56.57,21.0,1
13,162.98,55.06,20.73,1
13,162.99,52.36,19.71,1
13,162.28,53.5,20.32,1
13,163.76,54.15,20.19,1
13,163.92,58.21,21.66,1
13,163.38,54.2,20.3,1
13,163.22,53.89,20.23,1
13,163.71,54.4,20.3,1
13,163.18,54.32,20.4,1
13,164.28,55.49,20.56,1
13,163.81,52.71,19.64,1
13,162.72,51.43,19.42,1
13,165.47,53.62,19.58,1
13,163.29,51.9,19.47,1
13,162.23,53.4,20.29,1
13,163.58,54.24,20.27,1
13,163.41,54.15,20.28,1
13,164.08,54.36,20.19,1
13,164.2,56.8,21.07,1
13,164.09,55.97,20.79,1
13,163.34,55.87,20.94,1
13,162.55,53.35,20.19,1
13,162.24,51.25,19.47,1
13,163.67,54.86,20.48,1
13,163.84,56.57,21.08,1
13,163.69,55.1,20.56,1
13,162.89,54.12,20.4,1
13,164.87,55.55,20.44,1
13,163.51,55.94,20.92,1
13,164.87,57.64,21.2,1
13,163.8,52.71,19.65,1
13,161.73,53.18,20.33,1
13,164.65,56.75,20.93,1
13,162.44,53.0,20.09,1
13,163.17,51.9,19.49,1
13,163.17,54.24,20.37,1
13,163.06,56.07,21.09,1
13,162.76,54.91,20.73,1
13,162.6,52.8,19.97,1
13,164.41,55.0,20.35,1
13,162.89,56.93,21.46,1
13,164.22,55.59,20.61,1
13,163.93,54.12,20.14,1
13,164.41,57.0,21.09,1
13,162.81,52.74,19.9,1
13,163.97,56.43,20.99,1
13,163.54,51.8,19.37,1
13,163.17,56.78,21.33,1
13,161.87,55.72,21.27,1
13,164.49,55.0,20.33,1
13,163.84,52.2,19.44,1
13,163.11,56.26,21.15,1
13,164.02,53.7,19.96,1
13,163.69,54.48,20.33,1
13,165.37,56.57,20.69,1
13,161.85,50.57,19.31,1
13,162.8,56.96,21.49,1
13,163.91,53.33,19.85,1
13,162.93,55.4,20.87,1
13,163.27,55.78,20.93,1
13,163.99,56.4,20.97,1
13,165.17,58.29,21.37,1
13,162.01,54.36,20.71,1
13,163.32,53.25,19.97,1
13,163.42,54.26,20.32,1
13,162.19,53.76,20.43,1
13,164.63,53.38,19.7,1
13,163.4,54.55,20.43,1
13,164.5,56.26,20.79,1
13,163.74,53.86,20.09,1
13,163.81,55.74,20.77,1
13,163.43,55.12,20.64,1
13,163.85,54.81,20.42,1
13,163.31,54.22,20.33,1
13,163.83,56.2,20.94,1
13,163.4,56.37,21.11,1
13,163.17,52.47,19.71,1
13,161.92,53.17,20.28,1
13,163.37,53.6,20.08,1
13,162.37,52.4,19.88,1
13,161.75,54.96,21.01,1
13,163.91,56.64,21.08,1
13,163.73,54.72,20.41,1
14,168.33,65.75,23.21,1
14,166.73,59.21,21.3,1
14,168.38,62.14,21.92,1
14,167.06,61.26,21.95,1
14,168.68,62.75,22.05,1
14,168.11,59.94,21.21,1
14,168.51,61.9,21.8,1
14,167.26,63.55,22.72,1
14,167.97,60.77,21.54,1
14,168.69,64.57,22.69,1
14,168.03,62.09,21.99,1
14,167.73,62.66,22.27,1
14,167.06,60.46,21.66,1
14,168.57,65.48,23.04,1
14,167.46,58.53,20.87,1
14,167.44,58.12,20.73,1
14,167.64,61.38,21.84,1
14,167.2,67.54,24.16,1
14,168.09,66.72,23.61,1
14,167.97,64.04,22.7,1
14,166.98,60.94,21.85,1
14,169.71,65.97,22.91,1
14,167.45,64.77,23.1,1
14,167.26,56.3,20.13,1
14,166.9,61.79,22.18,1
14,167.35,62.56,22.34,1
14,167.53,61.45,21.9,1
14,168.05,64.01,22.67,1
14,168.38,60.23,21.24,1
14,167.62,60.42,21.5,1
14,167.34,65.56,23.41,1
14,168.12,60.39,21.37,1
14,167.27,64.02,22.88,1
14,168.39,64.56,22.77,1
14,167.15,59.01,21.12,1
14,167.87,68.79,24.41,1
14,168.16,62.48,22.09,1
14,166.79,63.01,22.65,1
14,167.82,59.75,21.22,1
14,168.15,56.81,20.09,1
14,167.71,61.37,21.82,1
14,167.06,62.55,22.41,1
14,166.25,61.82,22.37,1
14,168.06,64.26,22.75,1
14,167.81,63.64,22.6,1
14,167.98,65.62,23.26,1
14,168.05,59.9,21.21,1
14,167.8,59.11,21.0,1
14,167.89,68.33,24.24,1
14,168.58,62.22,21.89,1
14,167.07,60.23,21.58,1
14,167.58,61.69,21.97,1
14,166.26,64.03,23.16,1
14,168.18,66.09,23.37,1
14,167.36,61.15,21.83,1
14,167.96,58.99,20.91,1
14,167.72,66.1,23.5,1
14,167.55,64.84,23.1,1
14,168.66,66.84,23.5,1
14,168.51,62.22,21.91,1
14,167.64,62.9,22.38,1
14,167.61,58.37,20.78,1
14,168.23,56.14,19.84,1
14,167.75,64.17,22.8,1
14,167.79,64.9,23.05,1
14,168.27,68.38,24.15,1
14,168.05,66.0,23.37,1
14,166.52,60.29,21.74,1
14,167.42,58.47,20.86,1
14,167.76,61.87,21.98,1
14,168.37,63.31,22.33,1
14,166.75,57.92,20.83,1
14,167.55,61.94,22.07,1
14,167.55,66.66,23.75,1
14,168.61,66.32,23.33,1
14,168.58,68.13,23.97,1
14,166.29,61.57,22.27,1
14,168.64,61.03,21.46,1
14,168.3,64.51,22.78,1
14,166.9,59.9,21.5,1
14,167.89,61.17,21.7,1
14,167.54,64.7,23.05,1
14,167.36,59.22,21.14,1
14,167.34,63.67,22.74,1
14,166.9,60.35,21.67,1
14,167.69,64.28,22.86,1
14,166.64,65.47,23.58,1
14,168.42,62.71,22.11,1
14,168.1,64.8,22.93,1
14,167.47,61.79,22.03,1
14,166.74,64.71,23.28,1
14,167.48,62.09,22.14,1
14,168.34,59.51,21.0,1
14,167.3,62.65,22.38,1
14,166.88,63.05,22.64,1
14,168.02,60.1,21.29,1
14,167.24,62.39,22.31,1
14,167.46,58.65,20.91,1
14,167.71,61.52,21.87,1
14,166.71,59.07,21.26,1
14,168.12,64.84,22.94,1
15,168.78,60.23,21.14,1
15,169.98,61.43,21.26,1
15,170.58,64.3,22.1,1
15,171.5,63.57,21.61,1
15,170.9,63.06,21.59,1
15,171.62,62.75,21.3,1
15,169.66,62.92,21.86,1
15,171.01,63.29,21.64,1
15,168.97,63.42,22.21,1
15,169.46,60.13,20.94,1
15,169.89,64.48,22.34,1
15,169.9,64.71,22.42,1
15,171.3,64.92,22.13,1
15,169.99,62.06,21.48,1
15,170.01,63.39,21.93,1
15,170.33,62.63,21.59,1
15,171.31,64.08,21.84,1
15,173.09,66.13,22.07,1
15,172.76,65.1,21.81,1
15,170.12,63.59,21.97,1
15,170.87,61.93,21.21,1
15,169.65,59.84,20.79,1
15,170.16,61.36,21.19,1
15,171.48,63.05,21.44,1
15,168.97,63.45,22.22,1
15,173.01,68.54,22.9,1
15,171.4,62.99,21.44,1
15,171.66,62.88,21.34,1
15,170.98,62.2,21.28,1
15,170.54,65.27,22.44,1
15,169.6,64.76,22.51,1
15,172.13,67.24,22.69,1
15,170.99,67.69,23.15,1
15,172.67,64.21,21.54,1
15,170.77,61.46,21.07,1
15,170.63,61.78,21.22,1
15,171.42,62.85,21.39,1
15,171.53,62.0,21.07,1
15,170.79,62.87,21.55,1
15,172.32,65.82,22.16,1
15,172.11,64.79,21.87,1
15,171.18,63.71,21.74,1
15,169.35,64.33,22.43,1
15,172.46,62.79,21.11,1
15,171.3,63.2,21.54,1
15,170.78,63.62,21.81,1
15,169.76,63.24,21.94,1
15,169.81,60.96,21.14,1
15,169.97,62.07,21.48,1
15,169.85,62.69,21.73,1
15,170.97,64.21,21.97,1
15,170.39,65.59,22.59,1
15,171.54,63.59,21.61,1
15,171.98,66.39,22.45,1
15,170.49,63.39,21.81,1
15,170.96,64.17,21.95,1
15,171.39,61.48,20.93,1
15,171.35,65.01,22.14,1
15,171.49,64.68,21.99,1
15,170.23,63.48,21.9,1
15,171.32,63.28,21.56,1
15,171.13,62.1,21.2,1
15,170.39,61.72,21.26,1
15,172.08,63.14,21.32,1
15,170.54,59.52,20.47,1
15,171.67,61.82,20.98,1
15,169.17,57.55,20.11,1
15,169.23,61.77,21.57,1
15,171.6,62.72,21.3,1
15,171.02,64.14,21.93,1
15,171.62,66.33,22.52,1
15,170.77,63.68,21.84,1
15,171.52,63.44,21.56,1
15,170.09,63.12,21.82,1
15,170.98,64.13,21.94,1
15,171.35,62.37,21.24,1
15,168.52,60.72,21.38,1
15,172.32,65.46,22.05,1
15,170.86,60.63,20.77,1
15,172.12,60.67,20.48,1
15,170.17,65.89,22.75,1
15,169.82,61.83,21.44,1
15,170.32,62.59,21.57,1
15,171.39,63.58,21.64,1
15,170.29,62.15,21.43,1
16,170.45,62.62,21.55,1
16,170.94,65.25,22.33,1
16,172.01,68.43,23.13,1
16,172.56,65.96,22.15,1
16,170.8,65.24,22.36,1
16,171.58,63.41,21.54,1
16,173.91,67.25,22.23,1
16,172.07,65.21,22.02,1
16,171.0,64.56,22.08,1
16,171.99,66.58,22.51,1
16,172.54,64.04,21.51,1
16,172.56,68.17,22.89,1
16,171.19,70.29,23.99,1
16,170.45,66.53,22.9,1
16,171.4,66.46,22.62,1
16,170.62,66.72,22.92,1
16,172.4,65.23,21.94,1
16,171.67,64.16,21.77,1
16,169.9,62.21,21.55,1
16,170.66,64.27,22.07,1
16,171.59,64.56,21.93,1
16,172.33,66.23,22.3,1
16,171.48,65.77,22.37,1
16,171.97,64.02,21.65,1
16,169.99,65.37,22.62,1
16,170.44,68.39,23.54,1
16,172.62,66.16,22.2,1
16,172.55,67.75,22.75,1
16,170.67,62.97,21.62,1
16,172.09,66.51,22.46,1
16,171.04,65.26,22.31,1
16,171.17,65.29,22.29,1
16,172.2,68.25,23.02,1
16,171.97,65.9,22.29,1
16,171.89,64.77,21.92,1
16,172.24,65.53,22.09,1
16,172.45,66.75,22.45,1
16,170.71,65.39,22.44,1
16,171.13,64.9,22.16,1
16,171.91,65.2,22.06,1
16,171.47,64.02,21.77,1
16,171.6,66.35,22.53,1
16,173.28,66.57,22.17,1
16,170.72,66.8,22.92,1
16,172.13,66.28,22.37,1
16,172.66,66.6,22.34,1
16,169.75,63.24,21.95,1
16,171.3,64.57,22.0,1
16,171.09,67.64,23.11,1
16,170.89,68.89,23.59,1
16,171.87,68.01,23.03,1
16,171.59,63.96,21.72,1
16,171.56,64.67,21.97,1
16,171.5,65.42,22.24,1
16,169.62,62.29,21.65,1
16,170.99,66.79,22.84,1
16,173.43,66.86,22.23,1
16,172.07,66.47,22.45,1
16,171.92,65.74,22.24,1
16,170.53,62.31,21.43,1
16,172.08,65.5,22.12,1
16,172.82,67.25,22.51,1
16,171.51,63.55,21.6,1
16,173.38,67.12,22.33,1
16,171.9,69.09,23.38,1
16,170.72,66.53,22.82,1
16,170.3,63.41,21.86,1
16,172.97,67.17,22.45,1
16,171.47,62.84,21.37,1
16,172.53,66.48,22.33,1
16,170.78,64.95,22.27,1
16,172.42,67.1,22.57,1
16,170.82,63.62,21.8,1
16,172.0,67.03,22.66,1
16,170.24,63.4,21.87,1
16,169.3,62.53,21.81,1
16,169.25,64.3,22.45,1
16,173.18,68.83,22.95,1
16,172.26,66.65,22.46,1
16,173.17,67.17,22.4,1
16,170.61,62.21,21.37,1
16,170.88,65.25,22.35,1
16,171.01,62.24,21.28,1
16,170.55,65.38,22.48,1
16,171.61,64.63,21.95,1
16,169.88,66.59,23.08,1
16,171.93,65.78,22.25,1
17,171.56,64.53,21.93,1
17,173.16,66.58,22.21,1
17,172.53,70.1,23.55,1
17,171.79,67.03,22.71,1
17,171.49,62.22,21.16,1
17,172.14,63.76,21.52,1
17,171.04,67.94,23.22,1
17,171.09,65.24,22.28,1
17,171.47,63.37,21.55,1
17,171.33,66.16,22.54,1
17,171.04,65.46,22.38,1
17,171.95,69.29,23.44,1
17,171.58,67.22,22.83,1
17,171.53,64.15,21.8,1
17,171.94,69.43,23.49,1
17,171.72,67.82,23.0,1
17,171.87,66.0,22.34,1
17,172.02,60.91,20.58,1
17,171.73,67.43,22.86,1
17,171.86,68.54,23.2,1
17,171.94,66.94,22.64,1
17,172.49,69.82,23.47,1
17,172.16,64.76,21.85,1
17,171.16,67.43,23.02,1
17,172.75,67.68,22.68,1
17,172.38,67.09,22.58,1
17,171.18,62.82,21.44,1
17,171.46,65.55,22.3,1
17,171.12,64.5,22.03,1
17,172.5,66.67,22.41,1
17,172.46,62.98,21.17,1
17,171.53,64.56,21.94,1
17,170.93,65.56,22.44,1
17,170.85,62.2,21.31,1
17,172.29,67.66,22.8,1
17,171.9,64.59,21.86,1
17,172.72,67.43,22.6,1
17,171.01,64.34,22.0,1
17,171.59,68.74,23.35,1
17,171.91,66.25,22.42,1
17,171.63,66.6,22.61,1
17,172.13,68.01,22.96,1
17,172.16,68.99,23.28,1
17,171.41,63.59,21.64,1
17,171.58,66.64,22.64,1
17,172.04,67.67,22.86,1
17,170.88,65.89,22.57,1
17,172.51,65.12,21.88,1
17,171.34,68.31,23.27,1
17,171.86,66.86,22.64,1
17,170.93,63.6,21.77,1
17,171.0,64.69,22.12,1
17,172.77,64.45,21.59,1
17,172.01,65.84,22.25,1
17,170.92,68.89,23.58,1
17,171.87,63.46,21.48,1
17,171.21,65.89,22.48,1
17,172.24,65.53,22.09,1
17,172.71,71.25,23.89,1
17,172.18,64.64,21.81,1
17,172.82,67.81,22.71,1
17,172.27,69.73,23.5,1
17,171.29,65.11,22.19,1
17,171.22,63.85,21.78,1
17,171.62,69.44,23.58,1
17,172.14,72.49,24.46,1
17,172.82,69.24,23.18,1
17,171.88,66.87,22.64,1
17,171.31,66.02,22.49,1
17,171.32,67.24,22.91,1
17,171.83,66.84,22.64,1
17,170.6,64.62,22.2,1
17,173.08,69.98,23.36,1
17,171.18,66.33,22.63,1
17,172.0,66.66,22.53,1
17,173.51,66.52,22.1,1
17,171.89,67.05,22.69,1
17,171.69,63.44,21.52,1
17,171.3,65.49,22.32,1
17,172.11,67.52,22.8,1
17,171.47,68.36,23.25,1
17,171.44,64.79,22.05,1
17,171.5,65.8,22.37,1
17,171.7,67.72,22.97,1
17,171.5,64.58,21.96,1
17,172.49,68.79,23.12,1
17,171.66,66.18,22.46,1
17,171.74,67.04,22.73,1
18,173.07,69.84,23.32,1
18,174.5,67.42,22.14,1
18,172.76,64.8,21.71,1
18,171.6,63.82,21.68,1
18,173.51,66.56,22.11,1
18,170.26,63.29,21.83,1
18,173.49,70.85,23.54,1
18,171.96,63.79,21.57,1
18,172.57,63.61,21.36,1
18,173.78,64.58,21.38,1
18,173.3,65.71,21.88,1
18,171.88,65.63,22.22,1
18,171.7,67.85,23.01,1
18,172.97,62.33,20.83,1
18,169.75,65.9,22.87,1
18,171.76,63.4,21.49,1
18,172.88,67.04,22.43,1
18,173.67,68.78,22.8,1
18,173.48,66.92,22.24,1
18,174.12,66.91,22.07,1
18,173.12,64.8,21.62,1
18,173.1,66.33,22.14,1
18,172.84,60.07,20.11,1
18,171.25,62.74,21.39,1
18,171.98,65.78,22.24,1
18,169.98,63.91,22.12,1
18,173.97,67.24,22.22,1
18,173.24,67.28,22.42,1
18,171.54,63.79,21.68,1
18,174.32,61.79,20.34,1
18,171.72,66.61,22.59,1
18,170.89,59.46,20.36,1
18,171.6,65.85,22.36,1
18,173.21,64.14,21.38,1
18,173.12,64.57,21.55,1
18,173.4,61.66,20.51,1
18,171.17,63.21,21.57,1
18,172.72,62.98,21.11,1
18,173.27,64.38,21.45,1
18,170.61,65.44,22.48,1
18,173.45,65.21,21.68,1
18,171.87,66.28,22.44,1
18,172.74,64.53,21.63,1
18,170.97,65.1,22.27,1
18,172.27,65.32,22.01,1
18,172.26,66.06,22.26,1
18,173.54,65.59,21.78,1
18,172.91,67.82,22.69,1
18,173.21,63.26,21.08,1
18,172.96,65.64,21.94,1
18,172.3,68.3,23.01,1
18,172.6,64.0,21.48,1
18,171.06,66.64,22.77,1
18,172.3,66.32,22.34,1
18,172.17,65.17,21.99,1
18,171.13,64.41,21.99,1
18,171.31,64.7,22.04,1
18,172.58,60.41,20.28,1
18,171.34,63.24,21.54,1
18,171.62,65.98,22.4,1
18,171.58,64.46,21.89,1
18,173.2,66.53,22.18,1
19-44,171.66,76.0,25.79,1
19-44,172.41,76.1,25.6,1
19-44,172.01,73.63,24.89,1
19-44,171.57,75.69,25.71,1
19-44,171.78,75.11,25.45,1
19-44,172.12,75.65,25.53,1
19-44,171.51,75.36,25.62,1
19-44,171.81,75.34,25.52,1
19-44,171.39,74.9,25.5,1
19-44,171.54,74.66,25.37,1
19-44,172.12,75.27,25.41,1
19-44,172.1,76.82,25.94,1
19-44,172.02,75.39,25.48,1
19-44,172.3,74.72,25.17,1
19-44,171.59,74.97,25.46,1
19-44,172.22,74.53,25.13,1
19-44,172.02,74.21,25.08,1
19-44,171.89,74.85,25.33,1
19-44,172.19,75.96,25.62,1
19-44,172.01,75.7,25.58,1
19-44,171.75,76.12,25.81,1
19-44,172.51,73.51,24.7,1
19-44,172.31,75.0,25.26,1
19-44,172.32,75.9,25.56,1
19-44,172.26,74.88,25.23,1
19-44,172.21,75.61,25.5,1
19-44,171.55,75.36,25.61,1
19-44,172.46,75.05,25.23,1
19-44,172.72,76.73,25.72,1
19-44,171.8,76.07,25.77,1
19-44,172.19,75.44,25.44,1
19-44,172.33,74.13,24.96,1
19-44,171.99,75.78,25.62,1
19-44,171.83,74.61,25.27,1
19-44,171.91,74.68,25.27,1
19-44,172.24,75.02,25.29,1
19-44,171.38,74.97,25.52,1
19-44,172.17,76.05,25.66,1
19-44,172.52,74.4,25.0,1
19-44,172.06,74.75,25.25,1
19-44,171.74,75.88,25.73,1
19-44,171.93,75.7,25.61,1
19-44,172.86,75.61,25.3,1
19-44,172.38,76.16,25.63,1
19-44,171.82,75.38,25.53,1
19-44,172.06,75.51,25.51,1
19-44,172.09,74.81,25.26,1
19-44,172.19,75.62,25.51,1
19-44,171.75,74.7,25.32,1
19-44,172.04,75.36,25.46,1
19-44,171.88,75.24,25.47,1
19-44,171.75,75.21,25.5,1
19-44,172.4,74.52,25.07,1
19-44,171.8,74.54,25.26,1
19-44,171.86,75.52,25.57,1
19-44,172.05,73.82,24.94,1
19-44,172.39,76.22,25.65,1
19-44,172.09,75.25,25.41,1
19-44,172.87,76.02,25.44,1
19-44,171.64,75.17,25.52,1
19-44,171.87,74.37,25.18,1
19-44,172.63,74.93,25.14,1
19-44,171.42,74.23,25.26,1
19-44,171.96,73.93,25.0,1
19-44,171.75,74.59,25.29,1
19-44,172.11,75.84,25.6,1
19-44,172.01,74.35,25.13,1
19-44,172.27,76.07,25.63,1
19-44,171.86,74.87,25.35,1
19-44,171.8,74.66,25.3,1
19-44,171.8,76.19,25.81,1
19-44,171.59,73.96,25.12,1
19-44,171.81,74.42,25.21,1
19-44,171.89,74.28,25.14,1
19-44,172.05,75.27,25.43,1
19-44,172.01,73.96,25.0,1
19-44,172.19,73.67,24.85,1
19-44,171.86,73.92,25.03,1
19-44,171.88,74.52,25.22,1
19-44,172.07,75.79,25.6,1
19-44,172.12,73.98,24.97,1
19-44,172.15,74.88,25.27,1
19-44,172.04,75.71,25.58,1
19-44,171.67,74.06,25.13,1
19-44,172.13,75.53,25.49,1
19-44,172.42,75.98,25.56,1
19-44,172.22,76.04,25.64,1
19-44,172.56,75.14,25.23,1
19-44,171.82,74.84,25.35,1
19-44,172.28,75.68,25.5,1
19-44,172.29,75.7,25.5,1
19-44,171.64,74.25,25.2,1
19-44,171.71,74.54,25.28,1
19-44,172.17,74.53,25.14,1
19-44,171.31,74.84,25.5,1
19-44,172.25,77.88,26.25,1
19-44,171.57,75.63,25.69,1
19-44,171.16,76.36,26.07,1
19-44,170.93,74.77,25.59,1
19-44,171.14,75.32,25.72,1
19-44,173.09,74.68,24.93,1
19-44,171.68,75.93,25.76,1
19-44,171.61,75.09,25.5,1
19-44,171.95,75.3,25.47,1
19-44,171.48,74.39,25.3,1
19-44,172.08,75.24,25.41,1
19-44,172.32,74.95,25.24,1
